,length,score
72617,368,1
72618,812,0
72619,742,4
72620,102,0
72621,1500,3
72622,266,1
72623,554,0
72624,1594,4
72625,514,0
72626,1380,0
72627,431,0
72628,1573,1
72629,769,0
72630,330,3
72631,1850,0
72632,492,0
72633,495,4
72634,764,0
72635,649,3
72636,167,2
72637,459,2
72638,433,1
72639,733,1
72640,130,1
72641,1594,3
72642,949,2
72643,539,0
72644,519,0
72645,274,0
72646,635,317
72647,127,1
72648,7053,8
72649,1226,3
72650,1148,4
72651,446,1
72652,215,10
72653,371,0
72654,606,4
72655,916,0
72656,553,1
72657,835,28
72658,137,1
72659,2793,2
72660,4035,0
72661,378,0
72662,438,1
72663,181,-1
72664,66,28
72665,761,0
72666,385,1
72667,554,2
72668,330,2
72669,681,0
72670,468,0
72671,557,14
72672,376,0
72673,335,0
72674,1011,1
72675,513,0
72676,704,0
72677,1306,2
72678,993,3
72679,185,0
72680,698,2
72681,366,1
72682,7738,0
72683,915,0
72684,215,1
72685,267,0
72686,1654,1
72687,541,1
72688,1234,1
72689,620,0
72690,422,2
72691,3348,0
72692,1194,0
72693,555,0
72694,459,0
72695,202,0
72696,789,0
72697,211,7
72698,343,1
72699,2368,11
72700,846,0
72701,1226,2
72702,665,4
72703,245,0
72704,5466,0
72705,172,0
72706,98,0
72707,368,2
72708,399,1
72709,592,4
72710,613,3
72711,73,0
72712,647,9
72713,243,0
72714,593,0
72715,471,2
72716,878,2
72717,718,3
72718,1545,1
72719,527,44
72720,234,13
72721,204,0
72722,159,0
72723,947,-1
72724,240,0
72725,375,2
72726,213,1
72727,268,2
72728,495,0
72729,70,1
72730,1086,2
72731,2503,1
72732,255,1
72733,291,0
72734,2330,5
72735,400,2
72736,77,1
72737,316,0
72738,573,1
72739,167,2
72740,960,0
72741,1214,0
72742,372,1
72743,745,42
72744,180,0
72745,281,2
72746,394,12
72747,952,0
72748,1104,14
72749,2330,0
72750,76,-1
72751,272,1
72752,987,2
72753,221,-1
72754,1002,0
72755,266,-1
72756,872,3
72757,1536,0
72758,141,0
72759,1392,5
72760,348,0
72761,334,10
72762,87,0
72763,377,1
72764,1404,1
72765,315,0
72766,418,0
72767,243,0
72768,5247,51
72769,1075,2
72770,884,1
72771,2970,0
72772,469,0
72773,1822,2
72774,610,5
72775,387,1
72776,1078,6
72777,196,0
72778,187,0
72779,835,0
72780,185,1
72781,154,-2
72782,348,3
72783,418,2
72784,2249,1
72785,8037,2
72786,142,3
72787,1578,1
72788,1223,2
72789,3252,2
72790,4798,2
72791,210,0
72792,1286,0
72793,1255,0
72794,561,0
72795,1609,0
72796,269,2
72797,206,0
72798,221,1
72799,191,0
72800,2674,2
72801,235,0
72802,456,10
72803,303,0
72804,329,10
72805,203,4
72806,478,0
72807,906,1
72808,353,1
72809,1221,2
72810,424,0
72811,832,0
72812,737,0
72813,1000,1
72814,958,5
72815,283,1
72816,288,0
72817,408,2
72818,2103,0
72819,1053,0
72820,1492,0
72821,311,1
72822,1777,2
72823,582,1
72824,676,0
72825,858,6
72826,758,0
72827,400,0
72828,389,0
72829,683,5
72830,3268,1
72831,932,1
72832,432,0
72833,306,0
72834,545,0
72835,488,1
72836,724,56
72837,691,2
72838,890,3
72839,873,1
72840,708,1
72841,1708,1
72842,598,1
72843,606,2
72844,265,0
72845,659,0
72846,408,0
72847,663,4
72848,221,1
72849,316,1
72850,1191,30
72851,960,2
72852,184,1
72853,141,0
72854,281,190
72855,814,0
72856,583,0
72857,433,0
72858,502,4
72859,539,1
72860,818,0
72861,204,0
72862,421,3
72863,214,1
72864,224,1
72865,101,-1
72866,474,2
72867,870,0
72868,216,0
72869,1523,1
72870,2213,1
72871,519,0
72872,522,0
72873,670,3
72874,269,2
72875,875,0
72876,2117,1
72877,584,4
72878,131,4
72879,437,0
72880,347,8
72881,268,0
72882,209,2
72883,226,36
72884,698,2
72885,987,0
72886,817,0
72887,413,0
72888,704,0
72889,2920,0
72890,275,0
72891,119,0
72892,850,39
72893,2062,1
72894,1020,0
72895,881,0
72896,548,0
72897,660,0
72898,249,0
72899,1376,3
72900,135,2
72901,568,3
72902,1393,1
72903,503,1
72904,2308,0
72905,122,1
72906,326,0
72907,683,4
72908,538,0
72909,381,0
72910,334,0
72911,4163,3
72912,301,0
72913,889,0
72914,602,0
72915,707,1
72916,165,3
72917,777,1
72918,75,0
72919,1268,6
72920,851,1
72921,428,0
72922,109,0
72923,313,15
72924,592,1
72925,158,3
72926,625,0
72927,2434,7
72928,645,1
72929,188,1
72930,212,13
72931,775,3
72932,509,33
72933,123,4
72934,567,4
72935,1915,4
72936,239,1
72937,216,0
72938,847,1
72939,217,1
72940,235,0
72941,329,0
72942,449,0
72943,770,0
72944,411,-1
72945,2315,0
72946,326,1
72947,298,6
72948,379,0
72949,132,0
72950,111,1
72951,215,0
72952,5278,0
72953,659,2
72954,236,0
72955,956,1
72956,136,2
72957,338,1
72958,160,4
72959,5680,16
72960,2197,1
72961,2766,5
72962,341,1
72963,851,33
72964,384,1
72965,57,0
72966,788,1
72967,316,0
72968,490,3
72969,125,0
72970,1482,3
72971,1045,5
72972,318,22
72973,247,1
72974,1096,0
72975,434,1
72976,1104,0
72977,418,6
72978,3100,0
72979,573,21
72980,1210,2
72981,6099,2
72982,2651,1
72983,709,0
72984,439,0
72985,716,1
72986,832,1
72987,2011,1
72988,1196,3
72989,1828,1
72990,242,1
72991,137,1
72992,166,0
72993,2055,3
72994,1471,0
72995,984,0
72996,1259,0
72997,640,1
72998,360,2
72999,2225,2
73000,399,0
73001,1892,1
73002,1778,0
73003,1413,2
73004,2111,1
73005,343,1
73006,1211,3
73007,317,1
73008,1419,4
73009,365,3
73010,2240,0
73011,456,1
73012,1652,104
73013,615,0
73014,672,0
73015,936,1
73016,190,0
73017,600,1
73018,453,0
73019,412,2
73020,209,4
73021,948,2
73022,208,1
73023,616,33
73024,658,0
73025,258,0
73026,1074,0
73027,311,1
73028,716,0
73029,327,2
73030,432,3
73031,448,4
73032,2578,0
73033,282,0
73034,390,5
73035,242,0
73036,234,2
73037,308,0
73038,578,2
73039,161,7
73040,1386,3
73041,1646,0
73042,140,0
73043,279,1
73044,1440,2
73045,648,1
73046,740,1
73047,599,1
73048,512,4
73049,520,0
73050,305,42
73051,1422,0
73052,742,0
73053,680,1
73054,640,1
73055,593,1
73056,201,0
73057,551,4
73058,1201,1
73059,500,1
73060,409,0
73061,859,1
73062,3929,1
73063,115,3
73064,1667,0
73065,500,3
73066,3513,2
73067,524,0
73068,1229,1
73069,429,3
73070,658,7
73071,341,0
73072,489,0
73073,381,0
73074,1333,1
73075,1812,1
73076,2182,1
73077,324,1
73078,391,5
73079,525,3
73080,542,2
73081,376,0
73082,481,0
73083,372,33
73084,3099,12
73085,413,10
73086,1538,1
73087,125,1
73088,571,-2
73089,329,2
73090,923,1
73091,869,2
73092,721,6
73093,1797,0
73094,558,1
73095,559,3
73096,1725,1
73097,437,5
73098,1584,10
73099,1265,0
73100,1239,0
73101,772,4
73102,1071,2
73103,867,2
73104,543,0
73105,304,1
73106,301,2
73107,2163,0
73108,354,1
73109,1231,0
73110,613,0
73111,1381,0
73112,218,0
73113,428,3
73114,192,1
73115,3966,5
73116,501,1
73117,122,0
73118,327,-2
73119,2256,2
73120,256,1
73121,1106,0
73122,441,1
73123,1009,1
73124,111,1
73125,84,5
73126,1525,7
73127,2153,10
73128,319,1
73129,277,1
73130,719,22
73131,507,2
73132,247,1
73133,1993,1
73134,444,1
73135,1758,5
73136,1393,0
73137,2241,1
73138,229,0
73139,97,0
73140,1670,5
73141,274,2
73142,576,1
73143,2851,0
73144,424,0
73145,1278,1
73146,716,3
73147,409,2
73148,391,1
73149,146,2
73150,597,1
73151,483,0
73152,1221,2
73153,183,1
73154,567,1
73155,883,1
73156,1143,0
73157,118,0
73158,949,0
73159,2584,4
73160,420,1
73161,301,8
73162,155,0
73163,213,0
73164,1017,0
73165,415,1
73166,2164,1
73167,154,4
73168,1557,0
73169,440,0
73170,164,0
73171,506,1
73172,1019,0
73173,806,8
73174,114,16
73175,406,3
73176,588,0
73177,263,0
73178,431,0
73179,120,0
73180,2785,0
73181,506,0
73182,1191,7
73183,2393,0
73184,400,0
73185,237,1
73186,363,1
73187,1934,1
73188,777,3
73189,228,1
73190,1977,1
73191,502,2
73192,1836,2
73193,348,2
73194,40,1
73195,194,3
73196,148,0
73197,974,6
73198,1652,2
73199,119,-3
73200,1621,1
73201,534,1
73202,1335,2
73203,115,2
73204,324,1
73205,728,1
73206,4627,0
73207,748,0
73208,795,1
73209,430,1
73210,374,2
73211,1538,1
73212,794,1
73213,403,0
73214,228,0
73215,433,1
73216,597,0
73217,681,4
73218,443,1
73219,449,0
73220,1061,2
73221,1879,0
73222,499,0
73223,1163,0
73224,602,1
73225,447,0
73226,438,3
73227,1482,0
73228,632,2
73229,903,1
73230,87,0
73231,1428,0
73232,1400,4
73233,1253,0
73234,1022,2
73235,230,3
73236,415,5
73237,1609,0
73238,1833,1
73239,393,3
73240,183,-2
73241,275,1
73242,606,1
73243,220,0
73244,309,1
73245,363,1
73246,832,0
73247,204,2
73248,161,0
73249,3805,2
73250,220,0
73251,290,24
73252,205,0
73253,307,6
73254,815,2
73255,435,2
73256,1459,0
73257,613,7
73258,571,14
73259,566,2
73260,282,0
73261,1651,25
73262,557,3
73263,893,1
73264,173,0
73265,1325,4
73266,215,-1
73267,352,-2
73268,700,3
73269,662,2
73270,125,2
73271,110,1
73272,959,0
73273,2216,0
73274,106,0
73275,618,1
73276,1063,3
73277,552,5
73278,1126,3
73279,874,2
73280,144,2
73281,55,-1
73282,502,26
73283,961,25
73284,923,0
73285,347,0
73286,1105,1
73287,1303,76
73288,1050,78
73289,447,3
73290,649,1
73291,832,2
73292,1260,1
73293,518,4
73294,779,7
73295,288,1
73296,721,1
73297,278,4
73298,545,1
73299,483,0
73300,194,3
73301,196,2
73302,477,0
73303,376,0
73304,2271,0
73305,1339,0
73306,1079,6
73307,839,2
73308,1230,1
73309,2125,2
73310,1198,1
73311,343,0
73312,1364,0
73313,1094,2
73314,590,0
73315,688,1
73316,316,0
73317,699,2
73318,178,0
73319,392,2
73320,776,1
73321,153,0
73322,272,2
73323,813,0
73324,611,0
73325,45,0
73326,247,0
73327,436,1
73328,528,0
73329,707,3
73330,499,0
73331,1165,2
73332,892,1
73333,224,0
73334,795,1
73335,151,3
73336,393,3
73337,3987,1
73338,225,1
73339,358,0
73340,212,3
73341,454,1
73342,495,4
73343,278,2
73344,675,3
73345,695,2
73346,1849,1
73347,286,1
73348,802,6
73349,549,0
73350,377,1
73351,241,34
73352,170,7
73353,289,0
73354,815,1
73355,218,2
73356,472,9
73357,138,0
73358,230,0
73359,732,0
73360,436,26
73361,410,0
73362,675,1
73363,1710,3
73364,642,0
73365,462,3
73366,440,2
73367,1743,0
73368,355,11
73369,1084,0
73370,991,0
73371,184,0
73372,167,24
73373,346,0
73374,632,0
73375,897,2
73376,351,6
73377,213,2
73378,650,-1
73379,337,1
73380,287,2
73381,221,-1
73382,281,0
73383,659,0
73384,544,1
73385,114,0
73386,447,3
73387,421,1
73388,815,0
73389,469,12
73390,712,0
73391,576,1
73392,456,0
73393,272,5
73394,529,1
73395,641,0
73396,112,1
73397,436,3
73398,1127,0
73399,46,0
73400,191,0
73401,7214,1
73402,1591,15
73403,2224,0
73404,509,3
73405,555,1
73406,623,0
73407,537,1
73408,1008,9
73409,200,2
73410,1306,1
73411,657,5
73412,536,0
73413,65,0
73414,729,1
73415,72,0
73416,907,1
73417,407,-1
73418,2578,0
73419,303,1
73420,897,0
73421,1067,2
73422,190,1
73423,1254,0
73424,1634,8
73425,102,1
73426,742,3
73427,775,6
73428,177,0
73429,296,0
73430,474,1
73431,330,0
73432,944,1
73433,1295,1
73434,1163,2
73435,529,2
73436,490,0
73437,1812,3
73438,396,0
73439,249,1
73440,1024,1
73441,151,4
73442,1070,2
73443,1427,1
73444,1546,0
73445,1295,14
73446,677,0
73447,619,0
73448,116,1
73449,603,0
73450,1155,0
73451,1311,1
73452,455,0
73453,170,0
73454,467,0
73455,247,0
73456,6317,1
73457,401,0
73458,212,0
73459,465,2
73460,215,2
73461,130,-1
73462,529,3
73463,407,0
73464,385,1
73465,447,1
73466,270,1
73467,410,0
73468,671,0
73469,878,8
73470,8264,12
73471,946,3
73472,765,-6
73473,1523,0
73474,192,0
73475,841,0
73476,340,0
73477,116,-1
73478,325,2
73479,490,1
73480,238,0
73481,183,3
73482,600,1
73483,830,0
73484,317,1
73485,926,0
73486,236,0
73487,369,1
73488,220,3
73489,665,3
73490,179,5
73491,4210,1
73492,1732,0
73493,768,2
73494,953,0
73495,1211,1
73496,197,5
73497,375,0
73498,386,0
73499,375,3
73500,326,0
73501,699,0
73502,933,0
73503,562,1
73504,570,1
73505,383,3
73506,192,1
73507,402,1
73508,767,0
73509,459,1
73510,1750,0
73511,108,7
73512,1186,2
73513,527,0
73514,1623,1
73515,646,1
73516,4172,1
73517,705,5
73518,728,0
73519,766,1
73520,884,2
73521,1364,1
73522,1101,0
73523,290,1
73524,129,1
73525,905,0
73526,764,3
73527,490,0
73528,583,2
73529,1223,2
73530,826,0
73531,820,-1
73532,337,1
73533,471,0
73534,281,0
73535,455,0
73536,241,1
73537,1239,2
73538,3152,0
73539,284,0
73540,357,0
73541,572,2
73542,327,1
73543,257,0
73544,723,1
73545,300,0
73546,223,1
73547,1609,1
73548,232,0
73549,423,0
73550,350,1
73551,907,2
73552,178,2
73553,296,1
73554,160,1
73555,606,7
73556,1563,1
73557,707,0
73558,537,1
73559,493,0
73560,1600,1
73561,159,2
73562,172,1
73563,326,0
73564,713,3
73565,641,0
73566,645,3
73567,255,0
73568,261,-1
73569,411,1
73570,526,2
73571,308,0
73572,281,0
73573,991,0
73574,525,0
73575,484,0
73576,381,0
73577,1713,0
73578,398,2
73579,1003,2
73580,1613,1
73581,312,0
73582,1724,0
73583,338,0
73584,940,-2
73585,721,1
73586,1088,0
73587,747,2
73588,98,2
73589,246,0
73590,173,0
73591,131,0
73592,192,3
73593,438,3
73594,525,2
73595,259,1
73596,575,0
73597,125,1
73598,701,1
73599,146,0
73600,2878,64
73601,837,4
73602,364,0
73603,443,0
73604,376,2
73605,361,37
73606,822,8
73607,233,0
73608,1378,0
73609,440,0
73610,569,0
73611,1508,2
73612,956,0
73613,496,0
73614,427,0
73615,950,0
73616,290,-2
73617,116,1
73618,653,0
73619,255,0
73620,392,1
73621,72,2
73622,2905,0
73623,673,2
73624,3893,2
73625,187,0
73626,89,1
73627,890,0
73628,690,0
73629,469,2
73630,270,3
73631,379,1
73632,72,1
73633,2481,3
73634,752,0
73635,626,0
73636,766,0
73637,174,2
73638,843,3
73639,1588,2
73640,297,0
73641,2102,4
73642,804,1
73643,263,-1
73644,820,10
73645,601,0
73646,454,2
73647,695,2
73648,374,1
73649,657,0
73650,955,2
73651,148,1
73652,647,1
73653,183,0
73654,329,0
73655,547,4
73656,323,1
73657,982,2
73658,512,1
73659,203,0
73660,306,0
73661,4013,0
73662,1562,2
73663,127,0
73664,572,9
73665,621,1
73666,463,0
73667,375,0
73668,560,2
73669,2165,23
73670,167,4
73671,2904,1
73672,209,0
73673,84,0
73674,965,34
73675,370,0
73676,552,2
73677,444,1
73678,548,2
73679,1230,2
73680,499,2
73681,1314,0
73682,623,2
73683,664,2
73684,991,2
73685,549,1
73686,298,6
73687,256,0
73688,188,1
73689,1986,0
73690,243,1
73691,459,2
73692,964,4
73693,738,1
73694,268,0
73695,1096,0
73696,2527,0
73697,268,8
73698,222,0
73699,386,0
73700,1279,1
73701,79,0
73702,179,2
73703,1207,0
73704,2378,3
73705,2675,7
73706,4107,2
73707,2084,0
73708,168,0
73709,820,2
73710,477,11
73711,341,2
73712,1793,0
73713,1346,8
73714,97,0
73715,2022,2
73716,1924,0
73717,1072,1
73718,1243,2
73719,253,2
73720,848,0
73721,524,1
73722,851,0
73723,988,0
73724,3190,3
73725,555,2
73726,3775,2
73727,493,1
73728,237,1
73729,738,0
73730,109,0
73731,228,0
73732,669,5
73733,569,0
73734,158,5
73735,414,3
73736,201,13
73737,3609,0
73738,1043,4
73739,517,4
73740,1460,1
73741,372,7
73742,616,1
73743,227,16
73744,310,1
73745,272,2
73746,1718,2
73747,340,0
73748,778,2
73749,968,0
73750,292,4
73751,512,3
73752,958,9
73753,1538,0
73754,619,1
73755,232,0
73756,1150,0
73757,349,1
73758,479,0
73759,124,0
73760,251,0
73761,1374,20
73762,550,3
73763,326,12
73764,247,2
73765,4099,13
73766,391,1
73767,1359,0
73768,927,2
73769,441,0
73770,844,0
73771,695,1
73772,1080,2
73773,1349,3
73774,808,8
73775,1285,0
73776,3197,1
73777,1350,5
73778,338,0
73779,1142,4
73780,290,0
73781,919,1
73782,248,0
73783,1412,9
73784,276,6
73785,165,0
73786,658,2
73787,2007,7
73788,1408,1
73789,147,0
73790,441,2
73791,759,2
73792,679,10
73793,887,1
73794,223,10
73795,1478,2
73796,309,1
73797,631,1
73798,355,0
73799,870,2
73800,251,0
73801,1818,4
73802,507,1
73803,363,0
73804,913,2
73805,163,0
73806,192,0
73807,784,0
73808,330,0
73809,402,48
73810,46,0
73811,439,1
73812,366,0
73813,2422,0
73814,568,1
73815,1705,1
73816,695,0
73817,374,0
73818,170,0
73819,260,1
73820,417,2
73821,173,6
73822,158,1
73823,354,0
73824,744,1
73825,1140,1
73826,470,1
73827,241,6
73828,590,1
73829,155,2
73830,647,0
73831,1374,0
73832,594,1
73833,1736,1
73834,2356,2
73835,284,5
73836,585,1
73837,1289,1
73838,485,0
73839,463,2
73840,476,18
73841,59,0
73842,539,0
73843,701,2
73844,267,3
73845,232,0
73846,2084,0
73847,898,1
73848,290,0
73849,268,3
73850,411,0
73851,672,1
73852,474,0
73853,250,0
73854,198,0
73855,527,3
73856,1203,1
73857,1602,0
73858,102,0
73859,594,4
73860,225,3
73861,199,2
73862,560,0
73863,669,1
73864,183,1
73865,2048,4
73866,340,0
73867,1052,0
73868,965,0
73869,1204,2
73870,248,2
73871,603,2
73872,370,7
73873,226,2
73874,9199,2
73875,513,2
73876,363,0
73877,1010,0
73878,555,9
73879,1671,0
73880,927,1
73881,854,0
73882,381,0
73883,134,1
73884,506,3
73885,899,2
73886,352,3
73887,999,2
73888,246,1
73889,302,2
73890,68,0
73891,3333,0
73892,274,0
73893,378,3
73894,1125,5
73895,1048,3
73896,184,0
73897,229,1
73898,785,14
73899,814,0
73900,249,0
73901,440,4
73902,2688,1
73903,334,0
73904,281,0
73905,321,0
73906,105,3
73907,584,6
73908,900,1
73909,453,3
73910,86,1
73911,298,0
73912,906,3
73913,1507,3
73914,760,1
73915,862,4
73916,242,2
73917,700,0
73918,306,2
73919,886,0
73920,719,0
73921,686,3
73922,1534,0
73923,386,3
73924,623,7
73925,588,0
73926,267,0
73927,351,1
73928,673,5
73929,399,1
73930,295,1
73931,162,0
73932,475,1
73933,486,1
73934,1238,-1
73935,3326,1
73936,196,0
73937,83,6
73938,1323,5
73939,866,6
73940,24658,0
73941,710,1
73942,402,0
73943,835,0
73944,529,0
73945,227,0
73946,314,1
73947,390,0
73948,356,1
73949,528,64
73950,1497,1
73951,1043,30
73952,1724,1
73953,82,0
73954,775,1
73955,586,1
73956,219,0
73957,857,1
73958,199,0
73959,838,0
73960,918,1
73961,1093,0
73962,2152,6
73963,1360,7
73964,1045,2
73965,3624,1
73966,457,2
73967,1027,1
73968,164,0
73969,572,0
73970,286,2
73971,191,0
73972,676,0
73973,29,1
73974,2265,5
73975,300,1
73976,436,4
73977,1481,0
73978,280,0
73979,327,-1
73980,1943,2
73981,184,0
73982,281,2
73983,485,2
73984,1471,0
73985,1244,2
73986,955,0
73987,199,1
73988,340,1
73989,264,1
73990,279,0
73991,569,0
73992,587,1
73993,1393,1
73994,790,0
73995,424,0
73996,2299,0
73997,830,1
73998,455,6
73999,2362,0
74000,880,0
74001,165,66
74002,427,0
74003,561,6
74004,405,13
74005,548,0
74006,738,0
74007,395,1
74008,836,6
74009,175,-1
74010,861,1
74011,270,1
74012,277,3
74013,668,0
74014,416,1
74015,816,0
74016,486,5
74017,608,1
74018,929,0
74019,178,0
74020,1531,1
74021,587,1
74022,719,1
74023,1586,3
74024,990,1
74025,265,1
74026,149,0
74027,1311,1
74028,427,1
74029,124,-1
74030,752,11
74031,291,2
74032,388,0
74033,1490,1
74034,427,0
74035,1307,0
74036,260,1
74037,161,1
74038,696,2
74039,222,0
74040,607,1
74041,59,-9
74042,193,0
74043,166,0
74044,1531,3
74045,625,4
74046,1332,0
74047,1299,2
74048,4101,0
74049,365,3
74050,225,1
74051,1058,7
74052,168,8
74053,485,1
74054,132,0
74055,258,0
74056,255,5
74057,235,2
74058,294,1
74059,387,0
74060,118,1
74061,110,-1
74062,962,8
74063,428,0
74064,284,5
74065,479,12
74066,497,1
74067,352,0
74068,340,2
74069,325,2
74070,447,1
74071,680,7
74072,818,3
74073,787,0
74074,365,4
74075,3077,5
74076,628,0
74077,1212,0
74078,1027,3
74079,591,0
74080,319,4
74081,504,1
74082,2170,1
74083,262,0
74084,441,0
74085,631,0
74086,3092,1
74087,906,0
74088,1286,4
74089,53,1
74090,970,0
74091,3518,4
74092,152,1
74093,450,1
74094,240,5
74095,349,0
74096,441,0
74097,214,0
74098,390,0
74099,1026,2
74100,477,0
74101,1129,0
74102,720,1
74103,1363,0
74104,283,16
74105,534,4
74106,930,2
74107,314,0
74108,481,4
74109,2062,6
74110,2725,2
74111,569,1
74112,274,2
74113,448,2
74114,1433,1
74115,738,1
74116,264,0
74117,338,0
74118,3613,7
74119,1304,3
74120,1067,0
74121,869,2
74122,468,1
74123,461,0
74124,103,-1
74125,450,0
74126,310,0
74127,486,0
74128,236,0
74129,169,1
74130,2737,0
74131,461,2
74132,690,0
74133,1413,1
74134,721,0
74135,754,0
74136,1102,2
74137,135,0
74138,125,0
74139,506,5
74140,294,0
74141,586,0
74142,214,1
74143,117,0
74144,1318,36
74145,2158,3
74146,194,0
74147,816,2
74148,785,4
74149,113,0
74150,391,3
74151,408,3
74152,265,0
74153,598,0
74154,743,0
74155,405,0
74156,909,1
74157,571,0
74158,458,0
74159,128,0
74160,451,0
74161,238,3
74162,284,0
74163,177,0
74164,164,0
74165,238,0
74166,1084,4
74167,326,2
74168,504,0
74169,173,0
74170,1510,1
74171,316,-1
74172,810,0
74173,186,0
74174,222,0
74175,889,3
74176,154,0
74177,782,0
74178,954,0
74179,186,2
74180,6409,0
74181,47,1
74182,211,6
74183,802,0
74184,427,2
74185,356,-2
74186,2375,2
74187,185,0
74188,697,1
74189,502,0
74190,485,1
74191,408,-1
74192,1646,0
74193,1367,2
74194,1834,1
74195,109,0
74196,350,-1
74197,1827,2
74198,928,2
74199,1051,0
74200,280,0
74201,320,-1
74202,1585,2
74203,214,2
74204,370,0
74205,2086,1
74206,500,0
74207,88,2
74208,350,0
74209,1135,1
74210,513,3
74211,588,1
74212,1157,0
74213,1111,5
74214,440,11
74215,206,0
74216,3192,2
74217,551,1
74218,2509,3
74219,457,1
74220,299,2
74221,88,1
74222,3385,1
74223,842,0
74224,110,2
74225,285,3
74226,966,5
74227,906,17
74228,327,2
74229,653,0
74230,286,0
74231,2335,2
74232,1899,1
74233,499,1
74234,561,0
74235,1190,1
74236,248,0
74237,851,3
74238,1195,0
74239,500,1
74240,1897,0
74241,397,0
74242,5873,0
74243,329,3
74244,1427,0
74245,910,0
74246,101,0
74247,547,0
74248,516,5
74249,1838,2
74250,889,0
74251,279,0
74252,306,2
74253,516,0
74254,415,0
74255,287,1
74256,337,2
74257,353,0
74258,313,0
74259,385,0
74260,442,0
74261,5178,1
74262,357,0
74263,526,0
74264,132,1
74265,1807,1
74266,2112,0
74267,317,0
74268,1226,2
74269,389,6
74270,2939,1
74271,856,7
74272,1565,0
74273,350,2
74274,626,2
74275,1347,1
74276,515,2
74277,984,13
74278,468,2
74279,709,0
74280,232,2
74281,144,0
74282,777,3
74283,336,0
74284,434,1
74285,817,1
74286,241,2
74287,6227,2
74288,772,0
74289,513,0
74290,835,0
74291,794,2
74292,889,1
74293,98,3
74294,55,1
74295,1401,0
74296,760,0
74297,572,0
74298,269,0
74299,419,2
74300,246,2
74301,1770,1
74302,1893,7
74303,475,14
74304,486,0
74305,1168,2
74306,565,0
74307,1243,0
74308,563,2
74309,429,9
74310,305,0
74311,812,0
74312,1494,3
74313,599,0
74314,698,3
74315,326,2
74316,524,2
74317,238,38
74318,53,0
74319,452,1
74320,100,1
74321,806,0
74322,565,1
74323,291,0
74324,1618,1
74325,306,0
74326,160,1
74327,225,0
74328,985,2
74329,322,1
74330,618,3
74331,2809,4
74332,349,0
74333,666,0
74334,588,4
74335,754,0
74336,1346,3
74337,560,0
74338,1215,2
74339,425,0
74340,1661,2
74341,248,0
74342,980,2
74343,273,2
74344,219,0
74345,459,0
74346,329,0
74347,519,0
74348,1039,0
74349,236,6
74350,609,15
74351,639,1
74352,1026,0
74353,987,0
74354,929,2
74355,1937,12
